Vendor ID,Vendor,Device ID,Description,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",2032,RM-203 USB Nest [mode 3],,,,,,,
0583,"Padix Co., Ltd (Rockfire)",2033,RM-203 USB Nest [mode 4],,,,,,,
0583,"Padix Co., Ltd (Rockfire)",2050,PX-205 PSX Bridge,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",205f,PSX/USB converter,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",2060,2-axis 8-button gamepad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",206f,"USB, 2-axis 8-button gamepad",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",3050,QF-305u Gamepad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",3379,Rockfire X-Force,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",337f,Rockfire USB RacingStar Vibra,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",509f,"USB,4-Axis,12-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",5259,Rockfire USB SkyShuttle Vibra,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",525f,USB Vibration Pad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",5308,USB Wireless VibrationPad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",5359,Rockfire USB SkyShuttle Pro,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",535f,"USB,real VibrationPad",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",5659,Rockfire USB SkyShuttle Vibra,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",565f,USB VibrationPad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",6009,Revenger,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",600f,"USB,GameBoard II",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",6258,"USB, 4-axis, 6-button joystick w/view finder",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",6889,Windstorm Pro,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",688f,QF-688uv Windstorm Pro Joystick,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",7070,QF-707u Bazooka Joystick,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a000,MaxFire G-08XU Gamepad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a015,"4-Axis,16-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a019,"USB, Vibration ,4-axis, 8-button joystick w/view finder",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a020,"USB,4-Axis,10-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a021,"USB,4-Axis,12-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a022,"USB,4-Axis,14-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a023,"USB,4-Axis,16-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a024,"4axis,12button vibrition audio gamepad",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a025,"4axis,12button vibrition audio gamepad",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a130,USB Wireless 2.4GHz Gamepad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a131,USB Wireless 2.4GHz Joystick,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a132,USB Wireless 2.4GHz Wheelpad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a133,USB Wireless 2.4GHz Wheel&Gamepad,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a202,ForceFeedbackWheel,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",a209,MetalStrike FF,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b000,"USB,4-Axis,12-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b001,"USB,4-Axis,12-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b002,"Vibration,12-Button USB Wheel",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b005,"USB,12-Button Wheel",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b008,USB Wireless 2.4GHz Wheel,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b009,"USB,12-Button Wheel",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00a,PSX/USB converter,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00b,PSX/USB converter,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00c,PSX/USB converter,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00d,PSX/USB converter,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00e,"4-Axis,12-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b00f,"USB,5-Axis,10-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b010,MetalStrike Pro,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b012,Wireless MetalStrike,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b013,"USB,Wiress 2.4GHZ Joystick",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b016,"USB,5-Axis,10-Button with POV",,,,,,,
0583,"Padix Co., Ltd (Rockfire)",b018,TW6 Wheel,,,,,,,
0583,"Padix Co., Ltd (Rockfire)",ff60,USB Wireless VibrationPad,,,,,,,
0830,"Palm, Inc.",0001,m500,,,,,,,
0830,"Palm, Inc.",0002,m505,,,,,,,
0830,"Palm, Inc.",0003,m515,,,,,,,
0830,"Palm, Inc.",0004,Handheld,,,,,,,
0830,"Palm, Inc.",0005,Handheld,,,,,,,
0830,"Palm, Inc.",0006,Handheld,,,,,,,
0830,"Palm, Inc.",0010,Handheld,,,,,,,
0830,"Palm, Inc.",0011,Handheld,,,,,,,
0830,"Palm, Inc.",0012,Handheld,,,,,,,
0830,"Palm, Inc.",0013,Handheld,,,,,,,
0830,"Palm, Inc.",0014,Handheld,,,,,,,
0830,"Palm, Inc.",0020,i705,,,,,,,
0830,"Palm, Inc.",0021,Handheld,,,,,,,
0830,"Palm, Inc.",0022,Handheld,,,,,,,
0830,"Palm, Inc.",0023,Handheld,,,,,,,
0830,"Palm, Inc.",0024,Handheld,,,,,,,
0830,"Palm, Inc.",0030,Handheld,,,,,,,
0830,"Palm, Inc.",0031,Tungsten W,,,,,,,
0830,"Palm, Inc.",0032,Handheld,,,,,,,
0830,"Palm, Inc.",0033,Handheld,,,,,,,
0830,"Palm, Inc.",0034,Handheld,,,,,,,
0830,"Palm, Inc.",0040,m125,,,,,,,
0830,"Palm, Inc.",0041,Handheld,,,,,,,
0830,"Palm, Inc.",0042,Handheld,,,,,,,
0830,"Palm, Inc.",0043,Handheld,,,,,,,
0830,"Palm, Inc.",0044,Handheld,,,,,,,
0830,"Palm, Inc.",0050,m130,,,,,,,
0830,"Palm, Inc.",0051,Handheld,,,,,,,
0830,"Palm, Inc.",0052,Handheld,,,,,,,
0830,"Palm, Inc.",0053,Handheld,,,,,,,
0830,"Palm, Inc.",0054,Handheld,,,,,,,
0830,"Palm, Inc.",0060,Tungsten C/E/T/T2/T3 / Zire 71,,,,,,,
0830,"Palm, Inc.",0061,Lifedrive / Treo 650/680 / Tunsten E2/T5/TX / Centro / Zire 21/31/72 / Z22,,,,,,,
0830,"Palm, Inc.",0062,Handheld,,,,,,,
0830,"Palm, Inc.",0063,Handheld,,,,,,,
0830,"Palm, Inc.",0064,Handheld,,,,,,,
0830,"Palm, Inc.",0070,Zire,,,,,,,
0830,"Palm, Inc.",0071,Handheld,,,,,,,
0830,"Palm, Inc.",0072,Handheld,,,,,,,
0830,"Palm, Inc.",0080,Serial Adapter [for Palm III],,,,,,,
0830,"Palm, Inc.",0081,Handheld,,,,,,,
0830,"Palm, Inc.",0082,Handheld,,,,,,,
0830,"Palm, Inc.",00a0,Treo 800w,,,,,,,
0830,"Palm, Inc.",0101,Pre,,,,,,,
0cbc,"Palmax Technology Co., Ltd",0101,Pocket PC P6C,,,,,,,
0cbc,"Palmax Technology Co., Ltd",0201,Personal Digital Assistant,,,,,,,
0cbc,"Palmax Technology Co., Ltd",0301,Personal Digital Assistant P6M+,,,,,,,
0cbc,"Palmax Technology Co., Ltd",0401,Pocket PC,,,,,,,
04da,Panasonic (Matsushita),0901,LS-120 Camera,,,,,,,
04da,Panasonic (Matsushita),0912,SDR-S10,,,,,,,
04da,Panasonic (Matsushita),0b01,CD-R/RW Drive,,,,,,,
04da,Panasonic (Matsushita),0b03,SuperDisk 240MB,,,,,,,
04da,Panasonic (Matsushita),0d01,CD-R Drive KXL-840AN,,,,,,,
04da,Panasonic (Matsushita),0d09,CD-R Drive KXL-RW32AN,,,,,,,
04da,Panasonic (Matsushita),0d0a,CD-R Drive KXL-CB20AN,,,,,,,
04da,Panasonic (Matsushita),0d0d,CDRCB03,,,,,,,
04da,Panasonic (Matsushita),0d0e,DVD-ROM & CD-R/RW,,,,,,,
04da,Panasonic (Matsushita),0d14,DVD-RAM MLT08,,,,,,,
04da,Panasonic (Matsushita),0f07,KX-MB2030 Multifunction Laser Printer,,,,,,,
04da,Panasonic (Matsushita),0f40,Printer,,,,,,,
04da,Panasonic (Matsushita),104d,Elite Panaboard UB-T880 (HID),,,,,,,
04da,Panasonic (Matsushita),104e,Elite Panaboard Pen Adaptor (HID),,,,,,,
04da,Panasonic (Matsushita),1500,MFSUSB Driver,,,,,,,
04da,Panasonic (Matsushita),1800,DY-WL10 802.11abgn Adapter [Broadcom BCM4323],,,,,,,
04da,Panasonic (Matsushita),1b00,MultiMediaCard,,,,,,,
04da,Panasonic (Matsushita),2121,EB-VS6,,,,,,,
04da,Panasonic (Matsushita),2316,DVC Mass Storage Device,,,,,,,
04da,Panasonic (Matsushita),2317,DVC USB-SERIAL Driver for WinXP,,,,,,,
04da,Panasonic (Matsushita),2318,NV-GS11/230/250 (webcam mode),,,,,,,
04da,Panasonic (Matsushita),2319,NV-GS15 (webcam mode),,,,,,,
04da,Panasonic (Matsushita),231a,NV-GS11/230/250 (DV mode),,,,,,,
04da,Panasonic (Matsushita),231d,DVC Web Camera Device,,,,,,,
04da,Panasonic (Matsushita),231e,DVC DV Stream Device,,,,,,,
04da,Panasonic (Matsushita),2372,Lumix Camera (Storage mode),,,,,,,
04da,Panasonic (Matsushita),2374,Lumix Camera (PTP mode),,,,,,,
04da,Panasonic (Matsushita),2451,HDC-SD9,,,,,,,
04da,Panasonic (Matsushita),245b,HC-X920K (3MOS Full HD video camcorder),,,,,,,
04da,Panasonic (Matsushita),2477,SDR-H85 Camcorder (PC mode),,,,,,,
04da,Panasonic (Matsushita),2478,SDR-H85 Camcorder (recorder mode - SD card),,,,,,,
04da,Panasonic (Matsushita),2479,SDR-H85 Camcorder (recorder mode - HDD),,,,,,,
04da,Panasonic (Matsushita),2497,HDC-TM700,,,,,,,
04da,Panasonic (Matsushita),250c,Gobi Wireless Modem (QDL mode),,,,,,,
04da,Panasonic (Matsushita),250d,Gobi Wireless Modem,,,,,,,
04da,Panasonic (Matsushita),3904,N5HBZ0000055 802.11abgn Wireless Adapter [Atheros AR7010+AR9280],,,,,,,
04da,Panasonic (Matsushita),3908,N5HBZ0000062 802.11abgn Wireless Adapter [Atheros AR9374v1.1],,,,,,,
04da,Panasonic (Matsushita),3c04,JT-P100MR-20 [ePassport Reader],,,,,,,
1111,Pandora International Ltd.,8888,Evolution Device,,,,,,,
121f,Panini S.p.A.,0001,VisionX without Firmware,,,,,,,
121f,Panini S.p.A.,0002,VisionX with Firmware,,,,,,,
121f,Panini S.p.A.,0010,I-Deal,,,,,,,
121f,Panini S.p.A.,0020,wI-Deal,,,,,,,
121f,Panini S.p.A.,0021,VisionX Page Scanner Extension,,,,,,,
121f,Panini S.p.A.,0030,VisionNext,,,,,,,
121f,Panini S.p.A.,0040,mI:Deal Check Scanner,,,,,,,
121f,Panini S.p.A.,0041,EverNext Check Scanner,,,,,,,
134c,PanJit International Inc.,0001,Touch Panel Controller,,,,,,,
134c,PanJit International Inc.,0002,Touch Panel Controller,,,,,,,
134c,PanJit International Inc.,0003,Touch Panel Controller,,,,,,,
134c,PanJit International Inc.,0004,Touch Panel Controller,,,,,,,
4586,Panram,1026,Crystal Bar Flash Drive,,,,,,,
232b,Pantum Ltd.,0810,P2000,,,,,,,
1ab8,"Parallels, Inc.",4000,Virtual Machine Communication Interface,,,,,,,
1ab8,"Parallels, Inc.",4005,Accelerated Virtual Video Adapter,,,,,,,
1ab8,"Parallels, Inc.",4006,Memory Ballooning Controller,,,,,,,
24e1,Paratronic,3001,Adp-usb,,,,,,,
24e1,Paratronic,3005,Radius,,,,,,,
19cf,Parrot SA,0001,MiniKit Slim handsfree car kit in firmware update mode,,,,,,,
1208,Parsytec GmbH,4853,HS-Link Device,,,,,,,
076c,Partner Tech,0204,CD7220 Communications Port,,,,,,,
076c,Partner Tech,0302,RP-600,,,,,,,
11b9,Pathlight Technology Inc.,c0ed,SSA Controller,,,,,,,
7063,pcHDTV,2000,HD-2000,,,,,,,
7063,pcHDTV,3000,HD-3000,,,,,,,
7063,pcHDTV,5500,HD5500 HDTV,,,,,,,
13ba,PCPlay,0001,Konig Electronic CMP-KEYPAD12 Numeric Keypad,,,,,,,
13ba,PCPlay,0017,PS/2 Keyboard+Mouse Adapter,,,,,,,
13ba,PCPlay,0018,Barcode PCP-BCG4209,,,,,,,
134d,PCTel Inc,134d0001,PCT789 adapter,,,,,,,
134d,PCTel Inc,2189,HSP56 MicroModem,,,,,,,
134d,PCTel Inc,2486,2304WT V.92 MDC Modem,,,,,,,
134d,PCTel Inc,7890,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7891,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7892,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7893,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7894,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7895,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7896,HSP MicroModem 56,,,,,,,
134d,PCTel Inc,7897,HSP MicroModem 56,,,,,,,
2013,PCTV Systems,0242,QuatroStick 510e,,,,,,,
2013,PCTV Systems,0245,PCTV 73ESE,,,,,,,
2013,PCTV Systems,0246,PCTV 74E,,,,,,,
2013,PCTV Systems,0248,PCTV 282E,,,,,,,
2013,PCTV Systems,024c,DVB-S2 Stick 460e,,,,,,,
2013,PCTV Systems,024f,nanoStick T2 290e,,,,,,,
2013,PCTV Systems,0251,QuatroStick nano 520e,,,,,,,
2013,PCTV Systems,0258,DVB-S2 Stick 461e,,,,,,,
2013,PCTV Systems,025a,AndroiDTV 78e,,,,,,,
2013,PCTV Systems,025f,tripleStick 292e,,,,,,,
2013,PCTV Systems,0262,microStick 79e,,,,,,,
0c72,PEAK System,000c,PCAN-USB,,,,,,,
0c72,PEAK System,000d,PCAN Pro,,,,,,,
001c,PEAK-System Technik GmbH,0001,PCAN-PCI CAN-Bus controller,,,,,,,
001c,PEAK-System Technik GmbH,001c0004,2 Channel CAN Bus SJC1000,,,,,,,
001c,PEAK-System Technik GmbH,001c0005,2 Channel CAN Bus SJC1000 (Optically Isolated),,,,,,,
0e20,Pegasus Technologies Ltd.,0101,NoteTaker,,,,,,,
0e20,Pegasus Technologies Ltd.,0200,Seiko Instruments InkLink Handwriting System,,,,,,,
1b0a,Pegatron,9602,RS780/RS880 PCI to PCI bridge (int gfx),,,,,,,
1d4d,PEGATRON CORPORATION,0002,Ralink RT2770/2720 802.11b/g/n Wireless LAN Mini-USB Device,,,,,,,
1d4d,PEGATRON CORPORATION,000c,Ralink RT3070 802.11b/g/n Wireless Lan USB Device,,,,,,,
1d4d,PEGATRON CORPORATION,000e,Ralink RT3070 802.11b/g/n Wireless Lan USB Device,,,,,,,
1dd8,Pensando Systems,0002,DSC2 Elba Upstream Port,,,,,,,
1dd8,Pensando Systems,1dd84007,DSP DSC-25 Ent 10/25G OCP3 Card,,,,,,,
1dd8,Pensando Systems,1dd8400a,DSC-100 40/100G 2-port 8G RAM 16G eMMC G1 Services Card,,,,,,,
1dd8,Pensando Systems,1dd8400c,DSC-25 10/25G 2-port 4G RAM 8G eMMC G1 Services Card,,,,,,,
1dd8,Pensando Systems,1dd8400d,DSP DSC-100 Ent 100Gb Card,,,,,,,
1dd8,Pensando Systems,1dd8400e,DSC-25 10/25G 2-port 4G RAM 8G eMMC G1 Services Card,,,,,,,
1dd8,Pensando Systems,1dd84014,DSC-100 40/100G 2-port 8G RAM 16G eMMC G1 Services Card,,,,,,,
1dd8,Pensando Systems,1dd85001,DSC2-200 50/100/200G 2-port 32G RAM 64G eMMC G2 Services Card,,,,,,,
1dd8,Pensando Systems Inc,1000,DSC Capri Upstream Port,,,,,,,
1dd8,Pensando Systems Inc,1001,DSC Virtual Downstream Port,,,,,,,
1dd8,Pensando Systems Inc,1002,DSC Ethernet Controller,,,,,,,
1dd8,Pensando Systems Inc,1003,DSC Ethernet Controller VF,,,,,,,
1dd8,Pensando Systems Inc,1004,DSC Management Controller,,,,,,,
1dd8,Pensando Systems Inc,1007,DSC Storage Accelerator,,,,,,,
1dd8,Pensando Systems Inc,1dd84000,Naples 100Gb 2-port QSFP28 x16 8GB,,,,,,,
1dd8,Pensando Systems Inc,1dd84001,Naples 100Gb 2-port QSFP28 x16 4GB,,,,,,,
1dd8,Pensando Systems Inc,1dd84002,Naples 25Gb 2-port SFP28 x8 4GB,,,,,,,
1dd8,Pensando Systems Inc,1dd84008,DSC-25 10/25G 2-port SFP28 x8 4GB RAM 8GB eMMC,,,,,,,
0a3a,"PentaMedia Co., Ltd",0163,KN-W510U 1.0 Wireless LAN Adapter,,,,,,,
0a17,Pentax Corp.,0004,Optio 330,,,,,,,
0a17,Pentax Corp.,0006,Optio S / S4,,,,,,,
0a17,Pentax Corp.,0007,Optio 550,,,,,,,
0a17,Pentax Corp.,0009,Optio 33WR,,,,,,,
0a17,Pentax Corp.,000a,Optio 555,,,,,,,
0a17,Pentax Corp.,000c,Optio 43WR (mass storage mode),,,,,,,
0a17,Pentax Corp.,000d,Optio 43WR,,,,,,,
0a17,Pentax Corp.,0015,Optio S40/S5i,,,,,,,
0a17,Pentax Corp.,003b,Optio 50 (mass storage mode),,,,,,,
0a17,Pentax Corp.,003d,Optio S55,,,,,,,
0a17,Pentax Corp.,0041,Optio S5z,,,,,,,
0a17,Pentax Corp.,0043,*ist DL,,,,,,,
0a17,Pentax Corp.,0047,Optio S60,,,,,,,
0a17,Pentax Corp.,0052,Optio 60 Digital Camera,,,,,,,
0a17,Pentax Corp.,006e,K10D,,,,,,,
0a17,Pentax Corp.,0070,K100D,,,,,,,
0a17,Pentax Corp.,0093,K200D,,,,,,,
0a17,Pentax Corp.,00a7,Optio E50,,,,,,,
0a17,Pentax Corp.,1001,EI2000 Camera powered by Digita!,,,,,,,
25fb,"Pentax Ricoh Imaging Co., Ltd",0102,K-5,,,,,,,
1743,Peppercon AG,8139,ROL/F-100 Fast Ethernet Adapter with ROL,,,,,,,
0565,"Peracom Networks, Inc.",0001,Serial Port [etek],,,,,,,
0565,"Peracom Networks, Inc.",0002,Enet Ethernet [klsi],,,,,,,
0565,"Peracom Networks, Inc.",0003,@Home Networks Ethernet [klsi],,,,,,,
0565,"Peracom Networks, Inc.",0005,Enet2 Ethernet [klsi],,,,,,,
0565,"Peracom Networks, Inc.",0041,Peracom Remote NDIS Ethernet Adapter,,,,,,,
0aa6,"Perception Digital, Ltd",0101,Hercules Jukebox,,,,,,,
0aa6,"Perception Digital, Ltd",1501,Store 'n' Go HD Drive,,,,,,,
1256,"Perceptive Solutions, Inc.",4201,PCI-2220I,,,,,,,
1256,"Perceptive Solutions, Inc.",4401,PCI-2240I,,,,,,,
1256,"Perceptive Solutions, Inc.",5201,PCI-2000,,,,,,,
12d8,Pericom Semiconductor,01a7,7C21P100 2-port PCI-X to PCI-X Bridge,,,,,,,
12d8,Pericom Semiconductor,0303,PCI Express Switch 3-3,,,,,,,
12d8,Pericom Semiconductor,0508,PI7C9X20508GP PCI Express Switch 5Port-8Lane,,,,,,,
12d8,Pericom Semiconductor,177511cc,CC11/CL11 CompactPCI Bridge,,,,,,,
12d8,Pericom Semiconductor,2304,PI7C9X2G304 EL/SL PCIe2 3-Port/4-Lane Packet Switch,,,,,,,
12d8,Pericom Semiconductor,2308,PI7C9X2G308GP 3-Ports/8-lane PCIe 2.0 Switch,,,,,,,
12d8,Pericom Semiconductor,2404,PI7C9X2G404 EL/SL PCIe2 4-Port/4-Lane Packet Switch,,,,,,,
12d8,Pericom Semiconductor,2608,PI7C9X2G608GP PCIe2 6-Port/8-Lane Packet Switch,,,,,,,
12d8,Pericom Semiconductor,400a,PI7C9X442SL PCI Express Bridge Port,,,,,,,
12d8,Pericom Semiconductor,400c,PI7C9X440SL PCIe Bridge Port,,,,,,,
12d8,Pericom Semiconductor,400e,PI7C9X442SL USB OHCI Controller,,,,,,,
12d8,Pericom Semiconductor,400f,PI7C9X442SL USB EHCI Controller,,,,,,,
12d8,Pericom Semiconductor,71e2,PI7C7300A/PI7C7300D PCI-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,71e3,PI7C7300A/PI7C7300D PCI-to-PCI Bridge (Secondary Bus 2),,,,,,,
12d8,Pericom Semiconductor,8140,PI7C8140A PCI-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,8148,PI7C8148A/PI7C8148B PCI-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,8150,PCI to PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,8152,PI7C8152A/PI7C8152B/PI7C8152BI PCI-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,8154,PI7C8154A/PI7C8154B/PI7C8154BI PCI-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,8619,PI7C9X2G1616PR PCIe2 16-Port/16-Lane Packet Switch,,,,,,,
12d8,Pericom Semiconductor,e110,PI7C9X110 PCI Express to PCI bridge,,,,,,,
12d8,Pericom Semiconductor,e111,PI7C9X111SL PCIe-to-PCI Reversible Bridge,,,,,,,
12d8,Pericom Semiconductor,e112,PI7C9X112SL PCIe-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,e113,PI7C9X113SL/PI7C9X118SL PCIe-to-PCI Bridge,,,,,,,
12d8,Pericom Semiconductor,e130,PCI Express to PCI-XPI7C9X130 PCI-X Bridge,,,,,,,
12d8,Pericom Semiconductor,ea50cc10,RXi2-BP,,,,,,,
13b0,PerkinElmer Optoelectronics,000a,Alesis Photon X25 MIDI Controller,,,,,,,
256b,Perreaux Industries Ltd,0121,Audiant 80i,,,,,,,
16b5,"Persentec, Inc.",0002,Otto driving companion,,,,,,,
0810,"Personal Communication Systems, Inc.",0001,Dual PSX Adaptor,,,,,,,
0810,"Personal Communication Systems, Inc.",0002,Dual PCS Adaptor,,,,,,,
0810,"Personal Communication Systems, Inc.",0003,PlayStation Gamepad,,,,,,,
0810,"Personal Communication Systems, Inc.",e001,Twin controller,,,,,,,
0810,"Personal Communication Systems, Inc.",e501,SNES Gamepad,,,,,,,
1ee4,PETAIO INC,1180,P8118 U.2 Single Port SSD,,,,,,,
18b1,Petalynx,0037,Maxter Remote Control,,,,,,,
2368,Peterson Electro-Musical Products Inc.,0001,BBS-1 [BodyBeat Sync],,,,,,,
04fe,"PFU, Ltd",0006,Happy Hacking Keyboard Lite2,,,,,,,
22db,Phase One,0003,IQ3 100MP IG030372,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0030,PhidgetRFID,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0031,RFID reader,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0038,4-Motor PhidgetServo v3.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0039,1-Motor PhidgetServo v3.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),003a,8-Motor PhidgetAvancedServo,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0040,PhidgetInterface Kit 0-0-4,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0044,PhidgetInterface Kit 0-16-16,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0045,PhidgetInterface Kit 8-8-8,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0048,PhidgetStepper (Under Development),,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0049,PhidgetTextLED Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),004a,PhidgetLED Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),004b,PhidgetEncoder Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0051,PhidgetInterface Kit 0-5-7 (Custom),,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0052,PhidgetTextLCD,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0053,PhidgetInterfaceKit 0-8-8,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0058,PhidgetMotorControl Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0070,PhidgetTemperatureSensor Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0071,PhidgetAccelerometer Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0072,PhidgetWeightSensor Ver 1.0,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0073,PhidgetHumiditySensor,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0074,PhidgetPHSensor,,,,,,,
06c2,Phidgets Inc. (formerly GLAB),0075,PhidgetGyroscope,,,,,,,
2759,Philip Morris Products S.A.,0003,IQOS Pocket Charger 2.4,,,,,,,
1c6b,Philips & Lite-ON Digital Solutions Corporation,a220,DVD Writer Slimtype eSAU108,,,,,,,
1c6b,Philips & Lite-ON Digital Solutions Corporation,a222,DVD Writer Slimtype eTAU108,,,,,,,
1c6b,Philips & Lite-ON Digital Solutions Corporation,a223,DVD Writer Slimtype eUAU108,,,,,,,
0471,Philips (or NXP),0101,DSS350 Digital Speaker System,,,,,,,
0471,Philips (or NXP),0104,DSS330 Digital Speaker System [uda1321],,,,,,,
0471,Philips (or NXP),0105,UDA1321,,,,,,,
0471,Philips (or NXP),014f,GoGear SA9200,,,,,,,
0471,Philips (or NXP),0160,MP3 Player,,,,,,,
0471,Philips (or NXP),0161,MP3 Player,,,,,,,
0471,Philips (or NXP),0163,GoGear SA1100,,,,,,,
0471,Philips (or NXP),0164,GoGear SA1110/02,,,,,,,
0471,Philips (or NXP),0165,GoGear SA1330,,,,,,,
0471,Philips (or NXP),0201,Hub,,,,,,,
0471,Philips (or NXP),0222,Creative Nomad Jukebox,,,,,,,
0471,Philips (or NXP),0302,PCA645VC Webcam [pwc],,,,,,,
0471,Philips (or NXP),0303,PCA646VC Webcam [pwc],,,,,,,
0471,Philips (or NXP),0304,Askey VC010 Webcam [pwc],,,,,,,
0471,Philips (or NXP),0307,PCVC675K Webcam [pwc],,,,,,,
0471,Philips (or NXP),0308,PCVC680K Webcam [pwc],,,,,,,
0471,Philips (or NXP),030b,PC VGA Camera (Vesta Fun),,,,,,,
0471,Philips (or NXP),030c,PCVC690K Webcam [pwc],,,,,,,
0471,Philips (or NXP),0310,PCVC730K Webcam [pwc],,,,,,,
0471,Philips (or NXP),0311,PCVC740K ToUcam Pro [pwc],,,,,,,
0471,Philips (or NXP),0312,PCVC750K Webcam [pwc],,,,,,,
0471,Philips (or NXP),0314,DMVC 1000K,,,,,,,
0471,Philips (or NXP),0316,DMVC 2000K Video Capture,,,,,,,
0471,Philips (or NXP),0321,FunCam,,,,,,,
0471,Philips (or NXP),0322,DMVC1300K PC Camera,,,,,,,
0471,Philips (or NXP),0325,SPC 200NC PC Camera,,,,,,,
0471,Philips (or NXP),0326,SPC 300NC PC Camera,,,,,,,
